key,spec
M_ProjCoef_STD_MC_F0_IMG0_S1,[8.8938~0.000000001]
M_ProjCoef_STD_MC_F0_IMG0_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F0_IMG0_S3,[0.6~0.000000001]
M_ProjCoef_STD_MC_F0_IMG1_S0,[30.4165~0.000000001]
M_ProjCoef_STD_MC_F0_IMG1_S1,[8.8938~0.000000001]
M_ProjCoef_STD_MC_F0_IMG1_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F0_IMG1_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F0_IMG2_S0,[30.4165~0.000000001]
M_ProjCoef_STD_MC_F0_IMG2_S1,[8.8938~0.000000001]
M_ProjCoef_STD_MC_F0_IMG2_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F0_IMG2_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F0_IMG3_S0,[8.3893~0.000000001]
M_ProjCoef_STD_MC_F0_IMG3_S1,[2.5211~0.000000001]
M_ProjCoef_STD_MC_F0_IMG3_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F0_IMG3_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F0_IMG4_S0,[8.3893~0.000000001]
M_ProjCoef_STD_MC_F0_IMG4_S1,[2.5211~0.000000001]
M_ProjCoef_STD_MC_F0_IMG4_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F0_IMG4_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F0_IMG5_S0,[8.3893~0.000000001]
M_ProjCoef_STD_MC_F0_IMG5_S1,[2.5211~0.000000001]
M_ProjCoef_STD_MC_F0_IMG5_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F0_IMG5_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F2_IMG0_S0,[30.4165~0.000000001]
M_ProjCoef_STD_MC_F2_IMG0_S1,[8.8938~0.000000001]
M_ProjCoef_STD_MC_F2_IMG0_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F2_IMG0_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F2_IMG1_S0,[30.4165~0.000000001]
M_ProjCoef_STD_MC_F2_IMG1_S1,[8.8938~0.000000001]
M_ProjCoef_STD_MC_F2_IMG1_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F2_IMG1_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F2_IMG2_S0,[30.4165~0.000000001]
M_ProjCoef_STD_MC_F2_IMG2_S1,[8.8938~0.000000001]
M_ProjCoef_STD_MC_F2_IMG2_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F2_IMG2_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F2_IMG3_S0,[8.3893~0.000000001]
M_ProjCoef_STD_MC_F2_IMG3_S1,[2.5211~0.000000001]
M_ProjCoef_STD_MC_F2_IMG3_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F2_IMG3_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F2_IMG4_S0,[8.3893~0.000000001]
M_ProjCoef_STD_MC_F2_IMG4_S1,[2.5211~0.000000001]
M_ProjCoef_STD_MC_F2_IMG4_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F2_IMG4_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F2_IMG5_S0,[8.3893~0.000000001]
M_ProjCoef_STD_MC_F2_IMG5_S1,[2.5211~0.000000001]
M_ProjCoef_STD_MC_F2_IMG5_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F2_IMG5_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F3_IMG0_S0,[30.4165~0.000000001]
M_ProjCoef_STD_MC_F3_IMG0_S1,[8.8938~0.000000001]
M_ProjCoef_STD_MC_F3_IMG0_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F3_IMG0_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F3_IMG1_S0,[30.4165~0.000000001]
M_ProjCoef_STD_MC_F3_IMG1_S1,[8.8938~0.000000001]
M_ProjCoef_STD_MC_F3_IMG1_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F3_IMG1_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F3_IMG2_S0,[30.4165~0.000000001]
M_ProjCoef_STD_MC_F3_IMG2_S1,[8.8938~0.000000001]
M_ProjCoef_STD_MC_F3_IMG2_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F3_IMG2_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F3_IMG3_S0,[8.3893~0.000000001]
M_ProjCoef_STD_MC_F3_IMG3_S1,[2.5211~0.000000001]
M_ProjCoef_STD_MC_F3_IMG3_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F3_IMG3_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F3_IMG4_S0,[8.3893~0.000000001]
M_ProjCoef_STD_MC_F3_IMG4_S1,[2.5211~0.000000001]
M_ProjCoef_STD_MC_F3_IMG4_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F3_IMG4_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F3_IMG5_S0,[8.3893~0.000000001]
M_ProjCoef_STD_MC_F3_IMG5_S1,[2.5211~0.000000001]
M_ProjCoef_STD_MC_F3_IMG5_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F3_IMG5_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F4_IMG0_S0,[30.4165~0.000000001]
M_ProjCoef_STD_MC_F4_IMG0_S1,[8.8938~0.000000001]
M_ProjCoef_STD_MC_F4_IMG0_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F4_IMG0_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F4_IMG1_S0,[30.4165~0.000000001]
M_ProjCoef_STD_MC_F4_IMG1_S1,[8.8938~0.000000001]
M_ProjCoef_STD_MC_F4_IMG1_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F4_IMG1_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F4_IMG2_S0,[30.4165~0.000000001]
M_ProjCoef_STD_MC_F4_IMG2_S1,[8.8938~0.000000001]
M_ProjCoef_STD_MC_F4_IMG2_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F4_IMG2_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F4_IMG3_S0,[8.3893~0.000000001]
M_ProjCoef_STD_MC_F4_IMG3_S1,[2.5211~0.000000001]
M_ProjCoef_STD_MC_F4_IMG3_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F4_IMG3_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F4_IMG4_S0,[8.3893~0.000000001]
M_ProjCoef_STD_MC_F4_IMG4_S1,[2.5211~0.000000001]
M_ProjCoef_STD_MC_F4_IMG4_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F4_IMG4_S3,[0.5~0.000000001]
M_ProjCoef_STD_MC_F4_IMG5_S0,[8.3893~0.000000001]
M_ProjCoef_STD_MC_F4_IMG5_S1,[2.5211~0.000000001]
M_ProjCoef_STD_MC_F4_IMG5_S2,[0.5~0.000000001]
M_ProjCoef_STD_MC_F4_IMG5_S3,[0.5~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG0_S0,[5.4373515~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG0_S1,[2.41335~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG0_S2,[1.18635~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG0_S3,[1.18635~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG1_S0,[2.511495~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG1_S1,[0.92715~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG1_S2,[1.18635~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG1_S3,[1.18635~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG2_S0,[3.481~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG2_S1,[1.2183~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG2_S2,[1.18635~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG2_S3,[1.18635~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG3_S0,[3.7062~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG3_S1,[1.3146~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG3_S2,[1.18635~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG3_S3,[1.18635~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG4_S0,[4.0796~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG4_S1,[1.4178~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG4_S2,[1.18635~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG4_S3,[1.18635~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG5_S0,[2.6316~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG5_S1,[0.9294~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG5_S2,[1.18635~0.000000001]
M_ProjCoef_STD_RXCM_F0_IMG5_S3,[1.18635~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG0_S0,[1.897038~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG0_S1,[0.7296~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG0_S2,[0.96855~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG0_S3,[0.96855~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG1_S0,[1.5528255~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG1_S1,[0.7296~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG1_S2,[0.96855~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG1_S3,[0.96855~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG2_S0,[0.973~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG2_S1,[0.7296~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG2_S2,[0.96855~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG2_S3,[0.96855~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG3_S0,[1.2424~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG3_S1,[0.7296~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG3_S2,[0.96855~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG3_S3,[0.96855~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG4_S0,[1.0724~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG4_S1,[0.7296~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG4_S2,[0.96855~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG4_S3,[0.96855~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG5_S0,[0.885003~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG5_S1,[0.7296~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG5_S2,[0.96855~0.000000001]
M_ProjCoef_STD_RXCM_F2_IMG5_S3,[0.96855~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG0_S0,[8.441598~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG0_S1,[0.51945~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG0_S2,[0.85035~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG0_S3,[0.85035~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG1_S0,[1.701264~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG1_S1,[0.51945~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG1_S2,[0.85035~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG1_S3,[0.85035~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG2_S0,[0.9272~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG2_S1,[0.51945~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG2_S2,[0.85035~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG2_S3,[0.85035~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG3_S0,[1.6565~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG3_S1,[0.51945~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG3_S2,[0.85035~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG3_S3,[0.85035~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG4_S0,[1.0838~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG4_S1,[0.51945~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG4_S2,[0.85035~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG4_S3,[0.85035~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG5_S0,[0.9064~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG5_S1,[0.51945~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG5_S2,[0.85035~0.000000001]
M_ProjCoef_STD_RXCM_F3_IMG5_S3,[0.85035~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG0_S0,[3.7157865~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG0_S1,[0.6342~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG0_S2,[0.88035~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG0_S3,[0.88035~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG1_S0,[4.2225075~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG1_S1,[0.6342~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG1_S2,[0.88035~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG1_S3,[0.88035~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG2_S0,[0.887214~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG2_S1,[0.6342~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG2_S2,[0.88035~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG2_S3,[0.88035~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG3_S0,[0.9986~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG3_S1,[0.6342~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG3_S2,[0.88035~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG3_S3,[0.88035~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG4_S0,[0.9437~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG4_S1,[0.6342~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG4_S2,[0.88035~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG4_S3,[0.88035~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG5_S0,[0.9006~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG5_S1,[0.6342~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG5_S2,[0.88035~0.000000001]
M_ProjCoef_STD_RXCM_F4_IMG5_S3,[0.88035~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG0_S0,[0.9323385~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG0_S1,[0.43095~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG0_S2,[0.1385535~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG0_S3,[0.1491855~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG1_S0,[0.371046~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG1_S1,[0.15135~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG1_S2,[0.1385535~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG1_S3,[0.1491855~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG2_S0,[0.5564~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG2_S1,[0.2082~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG2_S2,[0.1385535~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG2_S3,[0.1491855~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG3_S0,[0.591~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG3_S1,[0.2262~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG3_S2,[0.1385535~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG3_S3,[0.1491855~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG4_S0,[0.6774~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG4_S1,[0.2463~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG4_S2,[0.1385535~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG4_S3,[0.1491855~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG5_S0,[0.2246~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG5_S1,[0.15135~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG5_S2,[0.1385535~0.000000001]
M_ProjCoef_STD_SPA_F0_IMG5_S3,[0.1491855~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG0_S0,[0.148941~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG0_S1,[0.0875175~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG0_S2,[0.1206645~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG0_S3,[0.16575~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG1_S0,[0.290244~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG1_S1,[0.0875175~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG1_S2,[0.1206645~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG1_S3,[0.16575~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG2_S0,[0.141705~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG2_S1,[0.0875175~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG2_S2,[0.1206645~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG2_S3,[0.16575~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG3_S0,[0.141705~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG3_S1,[0.0875175~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG3_S2,[0.1206645~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG3_S3,[0.16575~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG4_S0,[0.141705~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG4_S1,[0.0875175~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG4_S2,[0.1206645~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG4_S3,[0.16575~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG5_S0,[0.141705~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG5_S1,[0.0875175~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG5_S2,[0.1206645~0.000000001]
M_ProjCoef_STD_SPA_F2_IMG5_S3,[0.16575~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG0_S0,[0.970629~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG0_S1,[0.090723~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG0_S2,[0.127803~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG0_S3,[0.1259505~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG1_S0,[0.3317505~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG1_S1,[0.090723~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG1_S2,[0.127803~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG1_S3,[0.1259505~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG2_S0,[0.141705~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG2_S1,[0.090723~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG2_S2,[0.127803~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG2_S3,[0.1259505~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG3_S0,[0.1514~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG3_S1,[0.090723~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG3_S2,[0.127803~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG3_S3,[0.1259505~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG4_S0,[0.1532~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG4_S1,[0.090723~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG4_S2,[0.127803~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG4_S3,[0.1259505~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG5_S0,[0.141705~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG5_S1,[0.090723~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG5_S2,[0.127803~0.000000001]
M_ProjCoef_STD_SPA_F3_IMG5_S3,[0.1259505~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG0_S0,[1.238964~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG0_S1,[0.091233~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG0_S2,[0.1221645~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG0_S3,[0.1308645~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG1_S0,[0.5572725~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG1_S1,[0.091233~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG1_S2,[0.1221645~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG1_S3,[0.1308645~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG2_S0,[0.142308~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG2_S1,[0.091233~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG2_S2,[0.1221645~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG2_S3,[0.1308645~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG3_S0,[0.142308~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG3_S1,[0.091233~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG3_S2,[0.1221645~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG3_S3,[0.1308645~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG4_S0,[0.142308~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG4_S1,[0.091233~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG4_S2,[0.1221645~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG4_S3,[0.1308645~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG5_S0,[0.142308~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG5_S1,[0.091233~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG5_S2,[0.1221645~0.000000001]
M_ProjCoef_STD_SPA_F4_IMG5_S3,[0.1308645~0.000000001]
M_RawDTN_MC_F0_IMG0_REG01,[4.3156~0.000000001]
M_RawDTN_MC_F0_IMG0_REG02,[5.0148~0.000000001]
M_RawDTN_MC_F0_IMG0_REG03,[4.8007~0.000000001]
M_RawDTN_MC_F0_IMG0_REG04,[5.1883~0.000000001]
M_RawDTN_MC_F0_IMG1_REG01,[1.384488~0.000000001]
M_RawDTN_MC_F0_IMG1_REG02,[1.524585~0.000000001]
M_RawDTN_MC_F0_IMG1_REG03,[1.5345345~0.000000001]
M_RawDTN_MC_F0_IMG1_REG04,[1.443984~0.000000001]
M_RawDTN_MC_F0_IMG2_REG01,[2.2564~0.000000001]
M_RawDTN_MC_F0_IMG2_REG02,[2.8918~0.000000001]
M_RawDTN_MC_F0_IMG2_REG03,[2.8117~0.000000001]
M_RawDTN_MC_F0_IMG2_REG04,[2.7561~0.000000001]
M_RawDTN_MC_F0_IMG3_REG01,[1.8484~0.000000001]
M_RawDTN_MC_F0_IMG3_REG02,[2.2993~0.000000001]
M_RawDTN_MC_F0_IMG3_REG03,[2.206~0.000000001]
M_RawDTN_MC_F0_IMG3_REG04,[2.2403~0.000000001]
M_RawDTN_MC_F0_IMG4_REG01,[3.3147~0.000000001]
M_RawDTN_MC_F0_IMG4_REG02,[4.0417~0.000000001]
M_RawDTN_MC_F0_IMG4_REG03,[3.8405~0.000000001]
M_RawDTN_MC_F0_IMG4_REG04,[4.1361~0.000000001]
M_RawDTN_MC_F0_IMG5_REG01,[1.0667~0.000000001]
M_RawDTN_MC_F0_IMG5_REG02,[1.2447~0.000000001]
M_RawDTN_MC_F0_IMG5_REG03,[1.3355~0.000000001]
M_RawDTN_MC_F0_IMG5_REG04,[1.2036~0.000000001]
M_RawDTN_MC_F2_IMG0_REG01,[5.9278~0.000000001]
M_RawDTN_MC_F2_IMG0_REG02,[3.4729~0.000000001]
M_RawDTN_MC_F2_IMG0_REG03,[5.0220855~0.000000001]
M_RawDTN_MC_F2_IMG0_REG04,[2.0764305~0.000000001]
M_RawDTN_MC_F2_IMG1_REG01,[3.986433~0.000000001]
M_RawDTN_MC_F2_IMG1_REG02,[2.101656~0.000000001]
M_RawDTN_MC_F2_IMG1_REG03,[4.039698~0.000000001]
M_RawDTN_MC_F2_IMG1_REG04,[1.646592~0.000000001]
M_RawDTN_MC_F2_IMG2_REG01,[0.688~0.000000001]
M_RawDTN_MC_F2_IMG2_REG02,[0.7599~0.000000001]
M_RawDTN_MC_F2_IMG2_REG03,[0.8024~0.000000001]
M_RawDTN_MC_F2_IMG2_REG04,[0.5432~0.000000001]
M_RawDTN_MC_F2_IMG3_REG01,[0.76179~0.000000001]
M_RawDTN_MC_F2_IMG3_REG02,[0.7639005~0.000000001]
M_RawDTN_MC_F2_IMG3_REG03,[0.840984~0.000000001]
M_RawDTN_MC_F2_IMG3_REG04,[0.4376~0.000000001]
M_RawDTN_MC_F2_IMG4_REG01,[0.6813~0.000000001]
M_RawDTN_MC_F2_IMG4_REG02,[0.7461~0.000000001]
M_RawDTN_MC_F2_IMG4_REG03,[0.8059~0.000000001]
M_RawDTN_MC_F2_IMG4_REG04,[0.6319~0.000000001]
M_RawDTN_MC_F2_IMG5_REG01,[0.4931~0.000000001]
M_RawDTN_MC_F2_IMG5_REG02,[0.5627~0.000000001]
M_RawDTN_MC_F2_IMG5_REG03,[0.5778~0.000000001]
M_RawDTN_MC_F2_IMG5_REG04,[0.349~0.000000001]
M_RawDTN_MC_F3_IMG0_REG01,[8.0955~0.000000001]
M_RawDTN_MC_F3_IMG0_REG02,[4.9553~0.000000001]
M_RawDTN_MC_F3_IMG0_REG03,[8.5212945~0.000000001]
M_RawDTN_MC_F3_IMG0_REG04,[2.9911815~0.000000001]
M_RawDTN_MC_F3_IMG1_REG01,[1.8804555~0.000000001]
M_RawDTN_MC_F3_IMG1_REG02,[1.777242~0.000000001]
M_RawDTN_MC_F3_IMG1_REG03,[2.0941185~0.000000001]
M_RawDTN_MC_F3_IMG1_REG04,[0.8163615~0.000000001]
M_RawDTN_MC_F3_IMG2_REG01,[0.5686~0.000000001]
M_RawDTN_MC_F3_IMG2_REG02,[0.6258~0.000000001]
M_RawDTN_MC_F3_IMG2_REG03,[0.6662~0.000000001]
M_RawDTN_MC_F3_IMG2_REG04,[0.4666~0.000000001]
M_RawDTN_MC_F3_IMG3_REG01,[0.5127~0.000000001]
M_RawDTN_MC_F3_IMG3_REG02,[0.5915~0.000000001]
M_RawDTN_MC_F3_IMG3_REG03,[0.5744~0.000000001]
M_RawDTN_MC_F3_IMG3_REG04,[0.3806~0.000000001]
M_RawDTN_MC_F3_IMG4_REG01,[0.592~0.000000001]
M_RawDTN_MC_F3_IMG4_REG02,[0.6679~0.000000001]
M_RawDTN_MC_F3_IMG4_REG03,[0.7191~0.000000001]
M_RawDTN_MC_F3_IMG4_REG04,[0.5506~0.000000001]
M_RawDTN_MC_F3_IMG5_REG01,[0.443~0.000000001]
